Source	RelationType	Target	DepType
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7455	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7456	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7457	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7458	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7459	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7460	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7461	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7462	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7463	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7464	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7465	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7466	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7467	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7468	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7469	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7470	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7471	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:artificial.v1:Aesch_Ag_178	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_624	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7474	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7472	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7472	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7473	OBJ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7474	COORD
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7472	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7475	AuxC
urn:cite2:gagdt:artificial.v1:Aesch_Ag_179	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7476	ADV
urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7477	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7475	syntGoverns	urn:cite2:gagdt:artificial.v1:Aesch_Ag_179	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7472	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7473	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7474	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7475	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7476	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7477	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:artificial.v1:Aesch_Ag_179	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_625	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7479	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7478	AuxZ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7481	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7479	ExD
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7479	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7480	AuxX
urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7481	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7481	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7482	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7484	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7483	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7481	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7484	OBJ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7485	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7478	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7479	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7480	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7481	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7482	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7483	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7484	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7485	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_626	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7492	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7486	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7486	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7487	AuxZ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7492	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7488	OBJ
urn:cite2:gagdt:artificial.v1:Aesch_Ag_180	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7489	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7490	AuxZ
urn:cite2:gagdt:artificial.v1:Aesch_Ag_180	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	OBJ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7492	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7493	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7494	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7495	ATR
urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7496	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7488	syntGoverns	urn:cite2:gagdt:artificial.v1:Aesch_Ag_180	APOS
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7486	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7487	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7488	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7489	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7490	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7491	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7492	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7493	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7494	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7495	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7496	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:artificial.v1:Aesch_Ag_180	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_627	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7497	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7498	AuxY
urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7500	AuxP
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7502	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7501	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7500	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7502	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7503	AuxG
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7506	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7504	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7506	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7505	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7506	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7507	SBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7508	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7508	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7509	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7508	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7510	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7512	AuxY
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7517	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7513	AuxX
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7514	AuxG
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7517	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7515	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7515	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7516	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7508	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7517	APOS
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7519	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7518	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7517	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7519	ATR
urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7520	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7497	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7498	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7499	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7500	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7501	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7502	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7503	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7504	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7505	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7506	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7507	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7508	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7509	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7510	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7511	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7512	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7513	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7514	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7515	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7516	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7517	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7518	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7519	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7520	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_628	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7523	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7521	AuxZ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7523	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7522	ATR
urn:cite2:gagdt:artificial.v1:Aesch_Ag_181	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7523	ExD
urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7524	AuxK
urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	syntGoverns	urn:cite2:gagdt:artificial.v1:Aesch_Ag_181	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7521	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7522	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7523	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7524	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:artificial.v1:Aesch_Ag_181	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_629	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7525	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7526	AuxY
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7527	SBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7527	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7528	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7529	AuxY
urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	PRED
urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7531	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7525	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7526	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7527	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7528	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7529	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7530	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7531	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_630	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7532	AuxC
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7533	AuxY
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7532	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7534	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7532	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7535	AuxX
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7536	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7538	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7537	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7538	SBJ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7540	OBJ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7541	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7532	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7533	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7534	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7535	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7536	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7537	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7538	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7539	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7540	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7541	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_631	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7542	COORD
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7546	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7543	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7545	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7544	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7546	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7545	ADV
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7542	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7546	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7545	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7547	AuxZ
urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7548	AuxK
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7542	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7543	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7544	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7545	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7546	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7547	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7548	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	isTokenOf	urn:cite2:gagdt:sentences.v1:Aesch_Ag_632	none
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7552	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7549	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7554	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7550	AuxY
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7552	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7551	OBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7554	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7552	SBJ
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7554	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7553	PNOM
urn:cite2:gagdt:sentences.v1:Aesch_Ag_633	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7554	PRED
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7556	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7555	ATR
urn:cite2:gagdt:tokens.v1:Aesch_Ag_7554	syntGoverns	urn:cite2:gagdt:tokens.v1:Aesch_Ag_7556	ADV
